Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2000-01-19,39.9715,39.9715,38.8275,39.0583,58192.088555884
2000-01-20,42.0262,42.0262,40.3372,41.5678,85139.941588315
2000-01-21,41.0229,41.2504,40.8812,41.2504,25531.350130256
2000-01-24,41.4786,41.4786,39.9715,40.4237,99721.118355344
2000-01-25,41.1113,41.1113,39.1923,40.6538,138303.95930984
2000-01-26,40.7946,41.5678,40.7946,40.8812,32382.925507769
2000-01-27,41.3405,43.6251,41.3405,43.3977,109377.1179613
2000-01-28,43.6251,44.9057,43.3041,44.9057,161767.14660714
2000-01-31,44.0834,44.7666,44.0834,44.7666,156637.32536254
2000-02-01,45.2223,46.8229,45.2223,45.5906,203791.20930139
2000-02-02,46.1372,47.2813,46.1372,47.2813,132555.63276251
2000-02-03,47.5087,50.2483,47.5087,50.0191,498115.13193408
2000-02-04,51.8489,53.2162,47.2813,50.2483,667377.51100826
2000-02-07,52.5303,54.1301,51.1624,54.1301,369422.58497177
2000-02-08,56.184,59.8375,55.9557,59.8375,177985.47604238
2000-02-09,61.9017,68.5241,61.9017,61.9017,296304.05421184
2000-02-10,57.1006,61.4399,57.1006,59.387,227574.51024889
2000-02-11,62.8089,66.6907,60.5215,61.6674,175455.43494269
2000-02-14,57.5572,58.9296,52.7595,58.4721,94101.980531136
2000-02-15,59.387,59.387,56.868,57.5572,104778.91402865
2000-02-16,58.0156,58.0156,56.184,57.1006,83505.075446176
2000-02-17,55.2734,59.6127,55.2734,59.387,55926.141217618
2000-02-18,60.7559,62.8089,60.0657,61.9017,151147.37626145
2000-02-21,60.7559,66.9242,60.7559,66.9242,124101.20260788
2000-02-22,66.9242,74.0048,66.9242,71.9467,245945.60398179
2000-02-23,73.5464,78.3416,73.313,73.5464,265478.25295973
2000-02-24,80.8607,82.0013,78.1071,81.7764,337490.10510036
2000-02-25,79.7087,79.7087,69.6637,73.5464,187044.6923433
2000-02-28,71.9467,71.9467,64.8643,68.0647,112213.55355476
2000-02-29,68.5241,71.2548,67.1499,71.2548,201514.97259579
2000-03-01,71.7131,71.7131,68.5241,69.6637,264755.71072069
2000-03-02,69.6637,69.6637,63.0424,65.0909,240422.50025265
2000-03-03,65.0909,66.2394,63.9494,66.2394,207543.39858705
2000-03-07,59.387,65.0909,58.0156,64.6369,110497.51573703
2000-03-08,63.4902,66.4632,63.4902,65.3183,93188.513365004
2000-03-09,67.3782,68.5241,66.2394,66.9242,111113.73451368
2000-03-10,69.6637,75.1471,69.6637,73.5464,325938.57537996
2000-03-13,73.5464,73.5464,66.2394,68.5241,160803.3758674
2000-03-14,69.2106,72.1715,68.5241,71.03,137441.93898035
2000-03-15,67.3782,69.4302,67.1499,67.3782,111201.76576749
2000-03-16,67.603,68.7507,67.3782,68.0647,115566.7440407
2000-03-17,69.6637,69.6637,67.8365,68.0647,108109.23925386
2000-03-20,68.5241,69.6637,68.5241,69.6637,136418.71856272
2000-03-21,66.6907,67.603,65.7784,65.7784,64226.230862327
2000-03-22,68.9771,69.4302,68.2896,68.5241,91276.97756804
2000-03-23,69.6637,70.8035,69.6637,70.3521,99441.018911411
2000-03-24,72.1715,76.5056,71.9467,75.833,89527.785122254
2000-03-27,77.4275,77.4275,75.5994,77.4275,130366.28404769
2000-03-28,79.0281,79.0281,76.74,77.2009,154955.5854359
2000-03-29,71.9467,72.3971,69.4302,71.4875,85602.963118082
2000-03-30,66.2394,66.2394,60.7559,61.6674,143122.81300853
2000-03-31,59.6127,61.4399,59.6127,60.0657,391726.50355009
2000-04-03,60.0657,60.0657,55.0468,55.0468,163022.44942117
2000-04-04,54.1301,55.0468,51.8489,52.9878,224070.40904214
2000-04-05,52.0738,52.0738,48.4202,48.8767,157861.76007459
2000-04-06,50.4766,52.9878,50.4766,52.5303,117882.99495257
2000-04-07,53.6736,56.6431,52.5303,56.6431,145827.77335279
2000-04-10,57.5572,58.0156,55.5034,55.7317,202949.76770655
2000-04-11,51.8489,51.8489,49.3333,49.7917,211920.95275366
2000-04-12,53.6736,55.7317,53.4452,53.9019,117750.37644034
2000-04-13,50.4766,52.9878,50.4766,51.8489,185386.96094043
2000-04-14,52.3029,53.6736,50.4766,50.7049,124269.26227424
2000-04-17,47.2813,47.2813,43.6251,47.0512,193849.39393632
2000-04-18,49.105,49.105,46.8229,48.4202,142810.70219957
2000-04-19,50.7049,50.7049,49.3333,49.3333,147630.69916129
2000-04-20,49.105,50.7049,49.105,50.2483,94075.685481298
2000-04-25,47.0512,47.737,47.0512,47.2813,115862.84916714
2000-04-26,47.2813,47.2813,45.5906,45.5906,164813.94259931
2000-04-27,44.5349,45.4515,41.5678,43.1685,90106.276218704
2000-04-28,44.0834,44.5349,42.7128,43.3977,145227.56025865
2000-05-04,41.1113,41.1113,39.2858,39.5141,155510.06800859
2000-05-05,39.5141,39.5141,38.1426,39.0583,52639.259987791
2000-05-08,39.5141,39.5141,37.3676,37.686,84971.881921956
2000-05-09,37.686,38.1426,37.1385,37.825,169181.20739859
2000-05-10,37.9134,39.7442,37.9134,39.2858,304916.25466551
2000-05-11,39.0583,43.8543,39.0583,42.6175,400190.07980901
2000-05-12,42.9393,46.8229,41.5678,46.3665,609667.87945376
2000-05-15,46.8229,50.0191,45.2223,46.1372,378797.34187075
2000-05-16,49.105,49.7917,47.9662,48.4202,191408.52735347
2000-05-17,47.9662,47.9662,44.5349,45.6798,141243.28857658
2000-05-18,44.9931,46.3665,44.6757,45.6798,107490.73395114
2000-05-19,44.4474,44.4474,42.3892,43.3977,208369.97776241
2000-05-22,41.5678,41.5678,40.2016,40.2016,160438.67495877
2000-05-23,39.7442,39.7442,38.3717,39.2858,169836.29711848
2000-05-24,36.7702,36.9994,36.2252,36.2252,150868.42008055
2000-05-25,37.686,37.9134,36.7702,37.5959,169100.035723
2000-05-26,36.5463,36.9994,36.318,36.5463,157052.32984477
2000-05-29,37.2277,39.7442,37.2277,39.4206,147970.24828312
2000-05-30,40.8812,42.2536,39.2858,40.4237,191019.81792108
2000-05-31,42.9393,42.9393,41.0229,41.5678,219776.31307719
2000-06-01,43.1685,47.2813,43.1685,47.2813,165930.91058593
2000-06-02,47.0512,49.5625,45.4515,48.4202,214223.4845091
2000-06-05,49.105,49.5625,47.5087,47.737,205036.22274809
2000-06-06,46.8229,47.2813,44.0834,44.7666,218152.87956541
2000-06-07,44.3073,46.8229,44.3073,46.5947,131332.3413135
2000-06-08,47.5087,47.9662,47.0512,47.0512,134636.37148887
2000-06-09,47.0512,48.4202,46.8229,47.5087,99285.535138452
2000-06-12,46.8229,46.8229,45.4515,46.3665,35069.593643453
2000-06-13,45.6798,46.5947,45.4515,45.4515,67548.553246284
2000-06-14,46.3665,47.737,46.3665,47.0512,83178.102217748
2000-06-15,47.5087,47.5087,45.9081,46.8229,70301.530638083
2000-06-16,47.0512,47.0512,46.3665,47.0512,119283.49217223
2000-06-19,46.8229,46.8229,46.3665,46.5947,60540.350832776
2000-06-20,47.737,49.7917,47.737,49.3333,157391.8789666
2000-06-21,49.3333,51.3923,48.8767,50.934,156081.69952682
2000-06-23,50.7049,53.6736,50.7049,53.2162,167936.19395189
2000-06-26,53.2162,55.2734,53.2162,54.8177,177636.78081626
2000-06-27,56.184,56.184,54.1301,54.3601,219940.94295444
2000-06-28,54.3601,54.5884,53.2162,53.9019,161844.88849362
2000-06-29,53.6736,53.6736,51.3923,51.3923,111545.88794146
2000-06-30,51.6206,51.8489,50.0191,50.7049,114598.40024882
2000-07-03,51.3923,52.0738,50.7049,50.7049,122249.11648882
2000-07-04,50.934,51.1624,50.4766,50.934,75725.170483056
2000-07-05,50.4766,50.934,49.3333,49.7917,100328.1910277
2000-07-06,48.4202,48.4202,46.1372,47.0512,69117.110132309
2000-07-07,47.2813,47.2813,45.2223,45.5906,85557.232596624
2000-07-10,46.3665,46.3665,44.9511,44.9511,84777.527205757
2000-07-11,45.2223,45.2223,44.3547,44.7666,106556.68805035
2000-07-12,44.7666,47.737,44.7666,47.2813,279468.36273691
2000-07-13,47.5087,47.9662,46.1372,46.1372,191491.98555514
2000-07-14,47.0512,47.2813,45.6798,45.9081,139353.47477731
2000-07-17,46.1372,46.3665,45.6798,46.3665,66111.471609452
2000-07-18,46.3665,48.6467,46.3665,47.737,144578.18685394
2000-07-19,47.2813,49.105,47.2813,48.1901,77560.107656576
2000-07-20,48.6467,48.6467,47.5087,47.9662,91774.296988901
2000-07-21,47.9662,47.9662,46.5947,47.0512,136360.41214786
2000-07-24,46.1372,46.1372,44.9931,45.4034,80903.00877519
2000-07-25,44.0834,44.0834,42.7128,43.3977,204701.24667841
2000-07-26,43.1685,43.1685,40.9757,41.0229,144693.65642063
2000-07-27,40.5645,40.5645,38.7348,39.8316,325610.45888849
2000-07-28,38.8275,39.696,38.8275,39.2385,174147.54202898
2000-07-31,37.9134,38.1426,37.2277,37.686,132233.23258623
2000-08-01,37.2277,37.2277,35.7197,35.7669,175724.10175626
2000-08-02,36.2252,37.2277,36.2252,37.0921,105190.48872178
2000-08-03,36.5463,36.8165,35.6795,35.9025,100843.80265715
2000-08-04,37.9134,38.007,37.2277,37.9134,105156.19083068
2000-08-07,37.8679,37.8679,37.0448,37.2277,117760.66580767
2000-08-08,36.5463,37.3212,36.5463,36.9994,103778.55887175
2000-08-09,37.2277,38.4645,37.2277,38.279,188170.80643422
2000-08-10,37.9134,37.9134,36.7282,36.7702,203299.60619571
2000-08-11,36.5463,36.5463,35.2202,35.7669,222106.2831455
2000-08-14,35.8133,35.9497,35.7669,35.9025,64883.607108293
2000-08-16,35.4494,36.499,35.4494,36.2252,77366.896203415
2000-08-17,34.8101,35.4494,34.3946,34.5345,138814.99788714
2000-08-18,34.4881,34.4881,32.8865,33.2102,124162.93881185
2000-08-21,33.344,33.344,32.4772,33.344,88671.481107945
2000-08-22,33.5732,33.5732,32.8865,33.1175,112810.33685979
2000-08-23,32.8865,33.6196,32.7991,33.2566,79767.748579983
2000-08-24,33.4385,34.4427,33.4385,34.2599,173308.38696022
2000-08-25,34.5825,35.7669,34.5825,35.7669,195669.46869037
2000-08-28,35.8605,35.8605,35.1275,35.585,156932.28722594
2000-08-29,35.4031,35.8605,34.9928,35.8605,100959.27222383
2000-08-30,35.8605,37.2277,35.8605,36.7702,201304.61219708
2000-08-31,37.4105,38.3717,37.1849,38.279,200344.27124646
2000-09-01,39.6497,41.1113,39.1923,40.9285,258034.46732933
2000-09-04,41.5224,41.5224,39.5141,39.7442,271846.22807282
2000-09-05,39.1038,39.1038,37.5023,37.9134,285404.18442222
2000-09-06,37.686,38.6928,37.686,38.1426,169946.05036998
2000-09-07,37.9607,38.1889,37.2277,37.8679,111569.89646523
2000-09-08,38.3717,40.241,37.7786,38.007,143450.92949999
2000-09-11,37.4551,37.4551,36.9101,36.9994,56577.801148401
2000-09-12,36.318,37.2741,36.318,37.0448,167474.31568515
2000-09-13,37.0921,37.686,36.499,36.9101,204168.48610342
2000-09-14,36.8165,36.8165,36.318,36.318,113172.75124235
2000-09-15,35.9952,35.9952,35.2202,35.4923,77438.921774712
2000-09-18,34.0306,34.307,33.5732,34.0306,107154.61461842
2000-09-19,33.8024,34.2143,33.6196,33.8479,122026.18019671
2000-09-20,34.4881,34.4881,33.7131,33.9423,73111.671181705
2000-09-21,33.8024,33.8024,32.4772,32.8865,100010.36390357
2000-09-22,30.8346,31.7022,30.0124,31.0165,206671.08889023
2000-09-25,31.9778,32.5245,31.5658,32.1124,164200.01034873
2000-09-26,31.0628,31.1092,30.1487,30.1943,107695.37803466
2000-09-27,30.6989,31.2911,30.6989,31.2448,82847.69920021
2000-09-28,31.2911,31.2911,30.1487,30.8346,117615.47140204
2000-09-29,32.0661,32.2489,31.4739,31.7486,89195.095578644
2000-10-02,31.7486,32.7055,31.7486,32.2069,94874.826343784
2000-10-03,31.0165,31.8834,30.6054,31.655,60658.106925531
2000-10-04,30.6525,31.1092,30.4697,30.741,68402.570734521
2000-10-05,31.2911,32.3889,31.2911,32.0661,169073.74067316
2000-10-06,32.1124,33.7131,31.9778,32.7055,239582.20192085
2000-10-09,31.7486,31.9315,31.1092,31.5194,73820.494264311
2000-10-10,32.1606,32.1606,31.4739,31.9778,66951.769941251
2000-10-11,30.6989,30.6989,29.9187,30.4697,151210.25572846
2000-10-12,30.6525,31.3795,30.3762,30.3762,132890.6088322
2000-10-13,28.7799,29.4622,28.3242,29.0974,138732.68294852
2000-10-16,31.655,31.655,30.8801,31.1092,224559.72562174
2000-10-17,31.1092,31.8834,31.0628,31.8834,311022.42254325
2000-10-18,30.5581,30.7882,28.7799,29.5086,164979.7157396
2000-10-19,31.0165,32.0661,31.0165,31.5658,215638.84414824
2000-10-20,32.8455,32.8455,31.8834,32.2489,252487.35507642
2000-10-23,32.2069,32.2069,31.0165,31.7022,187416.25283015
2000-10-24,31.655,32.2069,31.655,31.9315,103206.92735351
2000-10-25,31.1975,31.1975,30.5117,30.741,110149.96377394
2000-10-26,30.8346,30.8346,30.3762,30.4226,73159.688229237
2000-10-27,30.6054,30.6054,30.0124,30.1016,126784.44095446
2000-10-30,30.1943,30.1943,29.4622,29.6004,79667.141432775
2000-10-31,29.7386,30.3307,29.7386,30.1487,106707.59877116
2000-11-02,30.9272,32.0661,30.9272,32.0661,124982.65840899
2000-11-03,31.5194,31.9315,30.6989,30.7882,327494.55637258
2000-11-06,30.6054,31.0165,30.3762,31.0165,296392.08546565
2000-11-07,30.5117,30.5117,29.2811,29.4622,229442.60205047
2000-11-08,29.6904,30.0124,29.2321,29.2321,125487.98067111
2000-11-09,28.7799,28.7799,27.7722,27.8659,144454.714446
2000-11-10,27.8659,27.8659,26.6763,26.9509,107576.47867887
2000-11-13,25.2619,25.5375,24.6225,24.6688,192490.05418597
2000-11-14,25.5794,26.4051,25.3974,26.2652,235743.12464441
2000-11-15,26.4935,26.7226,25.8086,26.3579,214247.49303286
2000-11-16,26.2652,26.4051,25.8086,26.3124,96924.696968159
2000-11-17,26.2188,26.7226,26.0369,26.5407,148619.62168783
2000-11-20,27.1792,27.1792,26.4471,26.4935,178227.84780611
2000-11-21,26.4935,26.9981,26.4935,26.8153,46674.856726572
2000-11-22,26.7226,26.7226,25.9013,26.3579,94680.471627586
2000-11-23,26.4051,26.5407,25.7614,26.0369,89621.532691244
2000-11-24,26.3124,27.3628,26.0369,27.1338,160444.39127395
2000-11-27,28.0942,28.2753,27.683,27.7258,150750.6639878
2000-11-28,27.5432,27.7722,26.9509,27.3148,117604.03877167
2000-11-29,26.9981,27.1338,26.6763,26.6763,110592.40656906
2000-11-30,26.3579,26.3579,25.122,25.7194,175462.29452091
2000-12-01,26.0832,26.4051,25.673,26.0369,123230.0361741
2000-12-04,26.1777,26.1777,24.7117,24.9873,79431.629247264
2000-12-05,25.3974,25.673,25.1691,25.2155,101506.8952183
2000-12-06,26.8153,26.8153,25.8086,26.3579,190820.89015273
2000-12-07,26.1295,27.3628,25.9468,26.8582,234633.01623601
2000-12-08,28.0005,29.2321,27.913,29.0047,323877.27212522
2000-12-11,29.9187,30.5581,29.2321,30.1943,291808.74395248
2000-12-12,30.6054,30.8346,30.1943,30.4697,219991.24652804
2000-12-13,30.6525,30.6525,29.6904,29.7386,341004.49567445
2000-12-14,29.6441,30.1487,29.2321,29.8313,176741.60585871
2000-12-15,29.2811,29.784,29.2321,29.6904,120228.97070339
2000-12-18,29.1446,30.9693,29.1446,30.9693,263731.34704002
2000-12-19,30.6989,31.4739,30.3762,30.8346,225713.27802553
2000-12-20,30.1943,30.3762,29.1446,29.1919,253931.29629147
2000-12-21,28.2753,29.5557,28.0942,28.6872,194258.68210337
2000-12-22,29.5557,29.784,29.3274,29.784,139687.30758396
2000-12-27,30.3762,31.1092,30.2878,30.5581,120542.22477538
2000-12-28,30.8346,30.8346,29.6904,29.9187,106818.4952857
2000-12-29,30.0124,30.2424,29.2321,29.6904,75740.03290253
2001-01-02,29.0047,29.0047,28.507,28.7799,63444.238945388
2001-01-03,28.5516,28.5516,27.2728,27.5432,135634.44011971
2001-01-04,29.2321,29.2321,27.7258,27.8659,216596.89857279
2001-01-05,27.8659,27.9551,26.8153,26.9037,118394.03352987
2001-01-08,26.1777,26.2652,25.8086,25.8086,67857.234266129
2001-01-09,26.1295,26.6763,25.7614,26.6299,139097.38385715
2001-01-10,26.4935,26.4935,25.7614,25.9468,102280.88429398
2001-01-11,25.7194,25.8086,25.4901,25.5794,124956.36335916
2001-01-12,26.3124,26.7226,25.9905,26.2188,263929.13154533
2001-01-15,26.5871,26.5871,25.9013,26.0369,49395.82275335
2001-01-16,26.2188,26.2652,25.673,25.9468,57702.771976279
2001-01-17,26.2652,27.0865,25.8086,26.8153,184926.22593674
2001-01-18,26.7226,27.7722,26.5871,27.1792,310010.63475598
2001-01-19,28.0487,28.4589,27.8659,28.0942,400116.91097468
2001-01-22,28.2753,28.4589,27.2265,27.2265,151122.22447465
2001-01-23,26.7698,27.2728,26.5871,26.9509,158953.57627441
2001-01-24,27.5432,27.7722,26.8153,27.3148,142847.28661674
2001-01-25,26.7698,27.3148,26.6763,26.8582,219475.6348986
2001-01-26,26.2652,26.3124,26.0832,26.1777,171074.45098697
2001-01-29,26.2652,26.5871,26.1777,26.4935,162513.69736995
2001-01-30,26.9509,27.3628,26.9037,26.9509,330853.4631737
2001-01-31,26.9509,27.0454,26.7226,26.9509,92933.565707873
2001-02-01,26.6763,26.6763,26.3124,26.4471,73947.396461359
2001-02-02,26.4935,26.9509,26.3124,26.5407,63918.693105519
2001-02-05,26.2652,26.2652,25.2155,25.2619,112031.77473196
2001-02-06,25.0808,25.0808,24.1187,24.3951,145557.96327619
2001-02-07,24.1187,24.1187,22.6108,22.839,337356.3433251
2001-02-08,22.7462,23.2046,22.2468,22.6571,226759.3637039
2001-02-09,22.839,23.0219,22.0185,22.3361,124875.19168357
2001-02-12,22.0649,22.6571,21.6958,22.2468,116162.3840827
2001-02-13,22.9335,24.0303,22.5644,24.0303,337319.75890793
2001-02-14,23.2965,23.7547,23.1136,23.6139,203415.07576239
2001-02-15,24.2114,24.347,23.7085,24.1659,183396.53999395
2001-02-16,23.5729,23.9367,22.5644,23.0682,328061.61483867
2001-02-19,22.9335,23.2965,22.3361,22.3361,88456.54765709
2001-02-20,22.7936,23.0219,22.3361,22.4288,117176.45839604
2001-02-21,22.1532,22.5206,21.6083,22.3361,195532.27712599
2001-02-22,22.3815,22.8872,21.925,22.5206,203043.51527554
2001-02-23,23.0682,23.391,22.476,22.839,170026.07878254
2001-02-26,23.6621,23.7547,23.2965,23.391,104728.61045504
2001-02-27,23.1136,23.3446,22.1069,22.3815,136003.71408048
2001-02-28,21.883,23.0682,21.2392,22.8872,177264.07706637
2001-03-01,22.1532,22.6108,21.743,21.7894,147748.45525405
2001-03-02,21.6958,22.4288,21.5147,21.9722,206914.603917
2001-03-05,22.2468,22.476,21.6958,22.4288,75321.598631185
2001-03-06,22.6108,22.839,22.2013,22.3815,105460.29879838
2001-03-07,22.1532,22.1532,21.2392,21.6958,91908.058764167
2001-03-08,21.3318,21.4684,20.5578,20.599,92155.003580042
2001-03-09,19.9595,20.0541,19.0927,19.1382,118092.21208824
2001-03-12,17.4955,18.3641,16.9462,17.0853,176853.64563628
2001-03-13,16.9926,18.2705,16.9034,17.6319,233386.85952626
2001-03-14,17.953,17.953,16.0357,16.6742,260465.04454485
2001-03-15,17.3564,17.4955,16.7171,17.1317,320494.35680033
2001-03-16,16.9926,17.1317,16.2649,16.9034,146701.22631265
2001-03-19,16.6742,17.1736,16.5343,16.7171,138848.1525152
2001-03-20,17.0389,17.5419,16.9034,17.0853,240066.94544831
2001-03-21,16.7634,17.1736,16.5343,16.8098,114170.81987318
2001-03-22,16.7171,16.9926,16.5343,16.9462,126935.35167527
2001-03-23,17.5419,18.0011,17.4037,17.8602,263251.17656471
2001-03-26,18.0431,18.4105,17.5848,17.6319,253102.43059004
2001-03-27,17.5419,18.0431,17.3145,17.9076,279988.5474185
2001-03-28,18.2705,18.4105,17.9076,17.9076,205205.42567749
2001-03-29,17.5419,17.8131,17.4037,17.7719,73347.183367216
2001-03-30,18.0885,18.0885,17.8131,18.0011,109361.11227879
2001-04-02,18.0011,18.1349,17.4501,17.6774,161391.01306814
2001-04-03,17.1736,17.3145,16.9034,17.22,93952.21307336
2001-04-04,16.4932,17.22,16.4932,17.0389,147509.51327943
2001-04-05,17.4501,17.5848,17.0389,17.4501,297746.85216386
2001-04-06,17.6319,18.0885,17.4501,17.8131,394749.29101849
2001-04-09,18.0011,18.9563,17.8131,18.9563,341340.61500716
2001-04-10,19.321,20.0541,19.2336,19.4601,481618.98958098
2001-04-11,19.6429,20.1467,19.4137,19.9595,363727.99178715
2001-04-12,19.9595,19.9595,19.5082,19.5957,180283.43474567
2001-04-17,19.0035,19.0927,18.5933,18.7289,159446.32264312
2001-04-18,19.5957,20.0541,19.321,20.0541,262716.12946364
2001-04-19,20.5578,20.828,20.1887,20.2377,555280.57028322
2001-04-20,20.1012,20.4179,19.4601,19.6901,493391.16906742
2001-04-23,19.279,19.279,18.6808,18.7752,180729.30732989
2001-04-24,19.0035,19.1846,18.4996,18.8645,239116.89386501
2001-04-25,18.9563,19.1846,18.546,19.1846,124322.99563696
2001-04-26,19.1846,20.0541,19.1846,19.9194,257050.11785494
2001-04-27,19.8248,19.8248,19.4137,19.551,216606.04467708
2001-04-30,19.6429,19.8248,18.9099,18.9099,81606.115542613
2001-05-02,19.1846,19.7312,18.8206,19.1846,162496.5484244
2001-05-04,18.9563,19.321,18.8206,19.1382,74900.877833767
2001-05-07,19.3674,19.6901,19.0035,19.0035,84654.054797819
2001-05-08,18.7289,18.7752,18.0011,18.0431,109439.9974283
2001-05-09,17.4501,17.5848,17.0853,17.22,169265.80886329
2001-05-10,17.4501,18.0431,17.3145,18.0431,184684.99743604
2001-05-11,17.8602,18.5933,17.8602,18.4996,177828.84900639
2001-05-14,18.3641,18.5933,18.2242,18.546,66757.415225053
2001-05-15,18.546,18.6808,18.2705,18.3641,167952.1996344
2001-05-16,18.0431,18.0431,17.7719,17.9076,105901.59833045
2001-05-17,18.546,18.5933,18.183,18.3641,175956.18415266
2001-05-18,18.2242,18.3641,18.0431,18.3641,73290.020215393
2001-05-21,18.0885,19.0927,18.0885,19.0927,210509.02290363
2001-05-22,19.4137,19.9194,19.4137,19.6429,407732.18606055
2001-05-23,19.4137,19.8248,19.3674,19.551,166425.94348072
2001-05-24,19.5957,19.7784,19.3674,19.6429,78480.434400928
2001-05-25,19.7784,19.7784,19.0927,19.0927,59111.272037199
2001-05-28,19.1846,19.1846,18.9563,19.049,27652.103062891
2001-05-29,19.0927,19.321,18.7289,18.8645,46083.789736722
2001-05-30,18.7289,18.7289,18.2705,18.2705,110727.31160736
2001-05-31,18.0431,18.6397,18.0431,18.4996,48512.080426166
2001-06-01,18.546,18.6397,18.4996,18.4996,50373.312649525
2001-06-04,18.5933,18.7289,17.953,18.0431,49731.94208607
2001-06-05,18.0431,18.2705,17.8602,18.2705,70426.146309057
2001-06-06,18.4996,18.4996,17.4501,17.4501,128569.07455437
2001-06-07,17.4955,17.4955,16.9034,17.1317,110105.37651552
